codice,CODICE ELETTORALE,CODICE ISTAT,CODICE BELFIORE
3090750330,2090750330,052033,A468
5200530810,4200530810,091084,I748
5200950600,4200950600,095060,I749
1010272200,1010272200,004220,I750
5200530820,4200530820,091085,I751
5200170800,4200170800,092080,I752
4180670890,3180670890,080089,I753
5190760170,4190760170,089017,I754
4150080990,3150080990,064100,I756
5200950610,4200950610,095061,I757
1030151690,1030151690,017179,I633
3110030480,2110030480,042048,I758
1030980750,1030980750,097075,I759
1030980760,1030980760,097076,I761
2080560345,1080560345,034049,M325
5201110860,4201110860,111086,I765
1030571470,1030571470,018150,E265
1010521320,1010521320,003139,I767
2040140870,1040140870,021094,I771
3111050390,2111050390,109039,I774
2050890800,1050890800,023081,I775
2060851100,1060851100,030110,I777
5200950611,4200950611,095078,I778
2080320450,1080320450,040046,I779
4160410740,3160410740,075075,I780
1010071070,1010071070,005107,I781
1030151700,1030151700,017180,I782
2050901010,1050901010,024101,I783
5190760180,4190760180,089018,I785
1030492120,1030492120,015213,I786
2080660180,1080660180,039018,I787
1030260930,1030260930,019096,I790
5200950620,4200950620,095062,I791
1030861030,1030861030,012121,I793
1030242025,1030242025,013255,M412
1030861040,1030861040,012122,I794
1070370540,1070370540,008058,I796
5201110870,4201110870,111087,I797
1010021600,1010021600,006163,I798
2050540870,1050540870,028087,I799
4160410750,3160410750,075076,I800
1030450630,1030450630,020063,I801
2080500430,1080500430,036044,I802
2080560350,1080560350,034035,I803
4150081000,3150081000,064101,I805
1010021610,1010021610,006164,I808
4150110710,3150110710,062073,I809
1030121910,1030121910,016200,I812
1030121911,1030121911,016251,I813
1030990540,1030990540,098054,I815
1010272210,1010272210,004221,I817
1030861050,1030861050,012123,I819
4150510790,3150510790,063079,I820
2050890810,1050890810,023082,I821
1010272220,1010272220,004222,I822
1010272230,1010272230,004223,I823
5190180190,4190180190,085019,I824
1030571480,1030571480,018151,I825
2050890820,1050890820,023083,I826
1030260940,1030260940,019097,I827
1030770600,1030770600,014060,I828
1030770610,1030770610,014061,I829
1030121920,1030121920,016201,I830
1030151710,1030151710,017181,I831
3120400290,2120400290,059029,I832
3120330730,2120330730,060074,I838
2040831650,1040831650,022176,I839
2080560360,1080560360,034036,I840
3090360240,2090360240,053026,I841
4180221300,3180221300,079134,I844
4150081010,3150081010,064102,I843
2080560375,1080560375,034051,M411
1010960630,1010960630,096063,I847
1030990550,1030990550,098055,I848
1030260950,1030260950,019098,I849
2050890830,1050890830,023084,I850
5200530830,4200530830,091086,I851
1070340600,1070340600,010060,I852
4181030390,3181030390,102039,I853
4181030400,3181030400,102040,I854
3120910470,2120910470,056048,I855
1030242030,1030242030,013216,I856
1010521330,1010521330,003140,I857
1030121930,1030121930,016202,I858
1030242040,1030242040,013217,I860
5200950630,4200950630,095063,I861
4150510800,3150510800,063080,I862
5200730670,4200730670,090069,I863
5190760190,4190760190,089019,I864
1030260960,1030260960,019099,I865
2050100560,1050100560,025056,I866
2050901020,1050901020,024102,I867
1010960640,1010960640,096064,I868
1030121940,1030121940,016203,I869
2040831660,1040831660,022177,I871
4180221330,3180221330,079137,I872
1030121950,1030121950,016204,I873
4180221340,3180221340,079138,I874
4180221350,3180221350,079139,I875
2050100570,1050100570,025057,I876
3090750340,2090750340,052034,I877
1031040410,1031040410,108041,I878
2050901032,1050901032,024128,M436
2050100580,1050100580,025058,I673
1010521340,1010521340,003141,I880
5190480940,4190480940,083096,I881
4181030410,3181030410,102041,I884
4150200890,3150200890,061089,I885
1010812570,1010812570,001267,I886
4160410760,3160410760,075077,I887
3100580500,2100580500,054050,I888
5190280170,4190280170,086017,I891
3120400300,2120400300,059030,I892
4150081020,3150081020,064103,I893
1030571490,1030571490,018152,I894
4180251420,3180251420,078142,I895
4180251430,3180251430,078143,I896
2040831680,1040831680,022179,I899
1010021620,1010021620,006165,I901
3120400310,2120400310,059031,I902
2080500440,1080500440,036045,I903
2060930440,1060930440,093044,I904
4181030420,3181030420,102042,I905
1030260970,1030260970,019100,I906
4161060080,3161060080,110008,I907
2050870380,1050870380,027038,I908
1030260980,1030260980,019101,I909
4140190760,3140190760,070076,I910
1010021630,1010021630,006166,I911
3110060700,2110060700,044071,I912
1030260990,1030260990,019102,I914
1030121960,1030121960,016205,I916
4170640850,3170640850,076086,I917
1030121970,1030121970,016206,I919
3100580510,2100580510,054051,I921
4130600410,3130600410,068041,I922
4160410770,3160410770,075078,I923
2040831690,1040831690,022180,I924
2040831700,1040831700,022181,I925
1070740570,1070740570,009057,I926
2050840810,1050840810,026082,I927
1030770620,1030770620,014062,I928
4180221380,3180221380,079142,I929
4160410780,3160410780,075079,I930
3110030490,2110030490,042049,I932
1030261000,1030261000,019103,I935
4180670900,3180670900,080090,I936
4180221390,3180221390,079143,I937
2050540880,1050540880,028088,I938
2060350190,1060350190,031023,I939
4160780261,3160780261,073029,M298
1010021640,1010021640,006167,I941
3090430300,2090430300,046030,I942
1030242050,1030242050,013218,I943
4181030430,3181030430,102043,I945
1070740580,1070740580,009058,I946
4150721440,3150721440,065144,G887
1070740590,1070740590,009059,I947
2040140871,1040140871,021095,I948
2040831710,1040831710,022182,I949
4160410790,3160410790,075080,I950
1030121980,1030121980,016207,I951
2050710450,1050710450,029045,I953
4170470260,3170470260,077027,I954
4180670910,3180670910,080091,I955
4180670920,3180670920,080092,I956
3120690640,2120690640,057066,I959
5200730672,4200730672,090089,M290
4150721450,3150721450,065145,I960
4160310520,3160310520,071054,I962
4160310530,3160310530,071055,I963
2040831720,1040831720,022183,I964
2050870390,1050870390,027039,I965
1030571500,1030571500,018153,I968
1010812580,1010812580,001268,I969
1010812590,1010812590,001269,I970
3120330740,2120330740,060075,I973
2060851110,1060851110,030111,I974
2040831730,1040831730,022184,I975
1011020640,1011020640,103064,I976
1010021650,1010021650,006168,I977
4150510810,3150510810,063081,I978
1010960650,1010960650,096065,I980
3100800310,2100800310,055031,I981
4180970250,3180970250,101025,I982
1010881410,1010881410,002142,I984
1010272240,1010272240,004224,I985
1030121990,1030121990,016208,I986
4150081030,3150081030,064104,I990
1030571510,1030571510,018154,B014
3090050370,2090050370,051037,I991
3120701020,2120701020,058103,I992
4150200900,3150200900,061090,I993
1030980770,1030980770,097077,I994
5201110880,4201110880,111088,I995
1030980780,1030980780,097078,I996
1030122000,1030122000,016209,I997
1031040420,1031040420,108042,I998
4130380970,3130380970,066098,I804
1030151720,1030151720,017182,L002
1030861060,1030861060,012124,L003
4150081040,3150081040,064105,L004
5200950636,4200950636,095087,L006
1010521360,1010521360,003143,L007
4160410800,3160410800,075081,L008
3120330750,2120330750,060076,L009
4160410810,3160410810,075082,L010
4160410820,3160410820,075083,L011
1010812600,1010812600,001270,L013
2050840820,1050840820,026083,L014
1030450640,1030450640,020064,L015
5190180200,4190180200,085020,L016
3120910480,2120910480,056049,L017
2060851120,1060851120,030112,L018
3090420200,2090420200,049020,L019
1030450650,1030450650,020065,L020
1030980790,1030980790,097079,L022
5200950640,4200950640,095064,L023
1070370550,1070370550,008059,L024
4130380980,3130380980,066099,L025
2050710460,1050710460,029046,L026
1010021660,1010021660,006169,L027
2050100590,1050100590,025059,L030
1030861070,1030861070,012125,L032
2060851130,1060851130,030113,G736
2081010185,1081010185,099027,L034
1030770630,1030770630,014063,L035
5200530850,4200530850,091088,L036
1030122010,1030122010,016210,L037
3090050380,2090050380,051038,L038
2060851140,1060851140,030114,L039
2050100600,1050100600,025060,L040
5190480950,4190480950,083097,L042
3120690650,2120690650,057067,L046
4130230890,3130230890,069089,L047
1010272250,1010272250,004225,L048
4160780270,3160780270,073027,L049
2060851160,1060851160,030116,L050
3120910490,2120910490,056050,D024
4180251450,3180251450,078145,L055
1030770640,1030770640,014064,L056
2060851170,1060851170,030117,L057
2050840830,1050840830,026084,L058
1010021670,1010021670,006170,L059
4150081050,3150081050,064106,L061
4150081060,3150081060,064107,L062
4180670930,3180670930,080093,L063
4160410830,3160410830,075084,L064
2060851180,1060851180,030118,L065
1010812610,1010812610,001271,L066
1030990560,1030990560,098056,F260
4140190770,3140190770,070077,L069
4180221420,3180221420,079146,L070
1030242080,1030242080,013222,L071
1030122020,1030122020,016211,L073
1030151730,1030151730,017183,C698
4160410840,3160410840,075085,L074
1010960660,1010960660,096066,L075
3110590640,2110590640,041064,L078
3110590650,2110590650,041065,L081
4170640860,3170640860,076087,L082
4150200910,3150200910,061091,L083
4150721460,3150721460,065146,D292
1030770650,1030770650,014065,L084
2050870400,1050870400,027040,L085
4150110720,3150110720,062074,L086
1030122030,1030122030,016212,L087
5200730671,4200730671,090080,L088
2040831770,1040831770,022188,L089
2040831780,1040831780,022189,L090
5200730680,4200730680,090070,L093
1030151740,1030151740,017184,L094
2040831790,1040831790,022190,L096
2040831800,1040831800,022191,L097
2050540890,1050540890,028089,L100
4150081070,3150081070,064108,L102
4130790400,3130790400,067041,L103
1010521370,1010521370,003144,L104
3120330760,2120330760,060077,L105
2040140880,1040140880,021096,L106
2080560380,1080560380,034038,E548
5200730681,4200730681,090086,M282
2040140890,1040140890,021097,L108
4160090420,3160090420,072043,L109
5190480951,4190480951,083106,M210
2040140900,1040140900,021098,L111
5190550680,4190550680,082070,L112
4140190780,3140190780,070078,L113
1030861080,1030861080,012126,L115
1010960670,1010960670,096067,L116
3100800320,2100800320,055032,L117
1030122040,1030122040,016213,L118
3120400320,2120400320,059032,L120
2040831820,1040831820,022193,L121
5200950650,4200950650,095065,L122
4180251460,3180251460,078146,L124
1030990570,1030990570,098057,L125
4170640870,3170640870,076088,L126
4180670940,3180670940,080094,L127
3090050390,2090050390,051039,L123
5190550690,4190550690,082071,L131
2050540900,1050540900,028090,L132
4180251470,3180251470,078147,L134
2050890840,1050890840,023085,L136
2040831825,1040831825,022251,M407
2080290185,1080290185,038028,M381
3110590655,2110590655,041070,M379
3090620350,2090620350,050036,L138
1010021680,1010021680,006171,L139
5200530860,4200530860,091089,L140
4150510820,3150510820,063082,L142
1010021690,1010021690,006172,L143
2060851200,1060851200,030120,L144
2040831840,1040831840,022195,L145
1070370560,1070370560,008060,L146
2040831850,1040831850,022196,L147
2040140910,1040140910,021099,L149
3120910500,2120910500,056051,L150
1070740600,1070740600,009060,L152
5200530870,4200530870,091090,L153
5201110890,4201110890,111089,L154
4150200920,3150200920,061092,L155
2050901040,1050901040,024104,L156
2050901050,1050901050,024105,L157
5200730690,4200730690,090071,L158
5200530880,4200530880,091091,L160
1030261010,1030261010,019104,L164
1010021700,1010021700,006173,L165
4160410850,3160410850,075086,L166
1070340610,1070340610,010061,L167
1010071080,1010071080,005108,L168
1030151750,1030151750,017185,L169
5200950656,4200950656,095088,L172
4130380990,3130380990,066100,L173
2040831880,1040831880,022199,L174
1030770660,1030770660,014066,L175
2040140920,1040140920,021100,L176
4180221430,3180221430,079147,L177
2040140930,1040140930,021101,L178
5200730700,4200730700,090072,L180
4170640880,3170640880,076089,L181
3120701030,2120701030,058104,L182
2080560390,1080560390,034039,L183
2080680410,1080680410,035041,L184
4150110730,3150110730,062075,L185
4130600420,3130600420,068042,L186
1011020650,1011020650,103065,L187
3100580520,2100580520,054052,L188
3120690660,2120690660,057068,L189
1070740610,1070740610,009061,L190
3110440530,2110440530,043053,L191
3120701040,2120701040,058105,L192
1010960680,1010960680,096068,L193
4130230900,3130230900,069090,L194
2060851210,1060851210,030121,L195
4170640890,3170640890,076090,L197
2050540910,1050540910,028091,L199
2040831890,1040831890,022200,L200
5200530900,4200530900,091093,L202
1010071090,1010071090,005109,L203
2050901060,1050901060,024106,D717
4150200930,3150200930,061093,L205
4180251480,3180251480,078148,L206
4130790410,3130790410,067042,L207
1030151760,1030151760,017186,L210
2040831910,1040831910,022202,L211
4150721470,3150721470,065147,L212
4160160180,3160160180,074018,L213
4150081080,3150081080,064109,L214
4140190790,3140190790,070079,L215
3100580530,2100580530,054053,L216
1020040660,1020040660,007067,L217
1010812620,1010812620,001272,L219
4130230910,3130230910,069091,L218
4160090430,3160090430,072044,L220
1030261020,1030261020,019105,L221
1010521390,1010521390,003146,L223
4130230920,3130230920,069092,L224
1030261030,1030261030,019106,L225
4130381000,3130381000,066101,L227
1030242090,1030242090,013223,L228
2080560400,1080560400,034040,L229
4140190800,3140190800,070080,L230
5200530910,4200530910,091094,L231
4150721480,3150721480,065148,L233
5200730710,4200730710,090073,L235
1030571520,1030571520,018155,L237
1010812630,1010812630,001273,L238
1010960690,1010960690,096069,L239
4150510830,3150510830,063083,L245
1030571530,1030571530,018156,L250
1030122050,1030122050,016214,L251
1010272260,1010272260,004226,L252
3120330770,2120330770,060078,L243
1010812631,1010812631,001274,L247
1030571540,1030571540,018157,L256
1030571560,1030571560,018159,L269
1030122061,1030122061,016215,L257
1030571550,1030571550,018158,L262
4130600430,3130600430,068043,L263
1030261040,1030261040,019107,L258
1030122070,1030122070,016216,L265
4150510840,3150510840,063084,L259
2050870410,1050870410,027041,L267
4180221440,3180221440,079148,L240
1030770670,1030770670,014067,L244
4150081090,3150081090,064110,L272
1010272270,1010272270,004227,L241
4150721490,3150721490,065149,L274
1030122080,1030122080,016217,L276
1010812640,1010812640,001275,L277
1010272280,1010272280,004228,L278
3111050400,2111050400,109040,L279
4160160190,3160160190,074019,L280
2060851220,1060851220,030122,L246
2050901070,1050901070,024107,L248
4130230930,3130230930,069093,L253
4150110740,3150110740,062076,L254
2050540920,1050540920,028092,L270
5190480960,4190480960,083098,L271
4160310540,3160310540,071056,L273
5190480961,4190480961,083108,M286
1010272290,1010272290,004229,L281
5190550700,4190550700,082072,L282
1030571570,1030571570,018160,L285
4130230940,3130230940,069094,L284
2050890850,1050890850,023086,L287
2050901080,1050901080,024108,L297
3120690680,2120690680,057070,L286
3120330780,2120330780,060079,L290
4160780280,3160780280,073028,L294
1030261050,1030261050,019108,L296
3120690670,2120690670,057069,L293
4130230950,3130230950,069095,L291
4130790420,3130790420,067043,L295
1030571580,1030571580,018161,L292
1070340620,1070340620,010062,L298
2080560410,1080560410,034041,L299
4150081100,3150081100,064111,L301
3090750350,2090750350,052035,L303
3120701050,2120701050,058106,L302
5200530920,4200530920,091095,A355
1010021710,1010021710,006174,L304
4180251490,3180251490,078149,L305
4150721500,3150721500,065150,L306
4130790430,3130790430,067044,L307
5190480970,4190480970,083099,L308
2060851230,1060851230,030123,L309
1030151770,1030151770,017187,L312
4130790440,3130790440,067045,L314
1030770680,1030770680,014068,L316
1070740620,1070740620,009062,L315
